
Number of requests,Medium response time,Error percentage,Throughput
66000,609.77922ms,0,854.3012578652167
Type,Requests per second,Duration,
grpc,10000,3s,
grpc,12000,3s,
Response time,Success,Error,End time
108.573161ms,true,-,May  8 14:14:07.840919485
98.786242ms,true,-,May  8 14:14:07.840947732
8.009886ms,true,-,May  8 14:14:07.841063246
99.273719ms,true,-,May  8 14:14:07.841081079
8.094984ms,true,-,May  8 14:14:07.841091617
7.951061ms,true,-,May  8 14:14:07.841234615
99.471594ms,true,-,May  8 14:14:07.841257609
101.210643ms,true,-,May  8 14:14:07.841281424
105.143229ms,true,-,May  8 14:14:07.841456584
99.451689ms,true,-,May  8 14:14:07.841465751
106.292071ms,true,-,May  8 14:14:07.841507303
100.851929ms,true,-,May  8 14:14:07.842388777
101.288017ms,true,-,May  8 14:14:07.843434583
106.912673ms,true,-,May  8 14:14:07.843496313
10.551058ms,true,-,May  8 14:14:07.843576558
104.011564ms,true,-,May  8 14:14:07.843714373
101.590687ms,true,-,May  8 14:14:07.934535356
192.830047ms,true,-,May  8 14:14:07.934554374
192.702065ms,true,-,May  8 14:14:07.934643396
101.617798ms,true,-,May  8 14:14:07.934672328
194.821374ms,true,-,May  8 14:14:07.934716418
99.050155ms,true,-,May  8 14:14:07.934725956
194.471287ms,true,-,May  8 14:14:07.934735621
102.16307ms,true,-,May  8 14:14:07.935388988
193.406452ms,true,-,May  8 14:14:07.935475953
102.36808ms,true,-,May  8 14:14:07.935481967
100.487877ms,true,-,May  8 14:14:07.935491670
193.609195ms,true,-,May  8 14:14:07.935495513
98.143198ms,true,-,May  8 14:14:07.935591984
97.739193ms,true,-,May  8 14:14:07.935613681
99.185365ms,true,-,May  8 14:14:07.935691279
96.30892ms,true,-,May  8 14:14:07.935704086
97.985904ms,true,-,May  8 14:14:07.935844794
96.300305ms,true,-,May  8 14:14:07.935879224
100.071982ms,true,-,May  8 14:14:07.935927530
102.661066ms,true,-,May  8 14:14:07.935936410
96.282498ms,true,-,May  8 14:14:07.935936855
96.69287ms,true,-,May  8 14:14:07.935961073
98.647418ms,true,-,May  8 14:14:07.936224206
198.078137ms,true,-,May  8 14:14:07.938319753
98.639905ms,true,-,May  8 14:14:07.938340774
196.773903ms,true,-,May  8 14:14:07.938461876
198.400434ms,true,-,May  8 14:14:07.938491714
105.593932ms,true,-,May  8 14:14:07.938571828
103.329517ms,true,-,May  8 14:14:07.938596593
99.026287ms,true,-,May  8 14:14:07.938599902
98.840927ms,true,-,May  8 14:14:07.938721892
99.059962ms,true,-,May  8 14:14:07.938745355
100.902995ms,true,-,May  8 14:14:07.938795920
103.749632ms,true,-,May  8 14:14:07.938806413
99.18109ms,true,-,May  8 14:14:07.938823625
101.018325ms,true,-,May  8 14:14:07.938840401
99.294065ms,true,-,May  8 14:14:07.938862624
104.147619ms,true,-,May  8 14:14:07.938939449
196.763748ms,true,-,May  8 14:14:07.938984998
104.339572ms,true,-,May  8 14:14:07.941980963
102.429393ms,true,-,May  8 14:14:07.941983553
102.640839ms,true,-,May  8 14:14:07.942028277
200.579109ms,true,-,May  8 14:14:07.942073271
107.755048ms,true,-,May  8 14:14:07.942112878
104.158846ms,true,-,May  8 14:14:07.942214447
102.666713ms,true,-,May  8 14:14:07.942284566
107.062202ms,true,-,May  8 14:14:07.942301606
109.305468ms,true,-,May  8 14:14:07.942303164
200.395395ms,true,-,May  8 14:14:07.942395392
106.339111ms,true,-,May  8 14:14:07.942443498
106.154474ms,true,-,May  8 14:14:07.942476467
104.633642ms,true,-,May  8 14:14:07.942506485
102.823575ms,true,-,May  8 14:14:07.942514504
104.503991ms,true,-,May  8 14:14:07.942519229
109.543748ms,true,-,May  8 14:14:07.942580203
201.113646ms,true,-,May  8 14:14:07.942752558
104.726998ms,true,-,May  8 14:14:07.942759138
106.433367ms,true,-,May  8 14:14:07.942766701
106.536793ms,true,-,May  8 14:14:07.944531107
111.279261ms,true,-,May  8 14:14:07.944558797
110.132776ms,true,-,May  8 14:14:07.944567656
110.001111ms,true,-,May  8 14:14:07.944608697
203.048793ms,true,-,May  8 14:14:07.944614358
110.545124ms,true,-,May  8 14:14:07.944632506
111.495943ms,true,-,May  8 14:14:07.944673446
109.997858ms,true,-,May  8 14:14:07.944809080
202.748452ms,true,-,May  8 14:14:07.944831156
105.460769ms,true,-,May  8 14:14:07.944862272
109.447238ms,true,-,May  8 14:14:07.944896917
205.174748ms,true,-,May  8 14:14:07.944902651
106.819157ms,true,-,May  8 14:14:07.944905368
109.539705ms,true,-,May  8 14:14:07.945022283
107.410755ms,true,-,May  8 14:14:07.945029588
105.250696ms,true,-,May  8 14:14:07.945061904
107.289229ms,true,-,May  8 14:14:07.945091258
104.544097ms,true,-,May  8 14:14:07.945640637
104.189162ms,true,-,May  8 14:14:07.945701293
105.044248ms,true,-,May  8 14:14:07.945745571
104.464271ms,true,-,May  8 14:14:07.945762631
110.116459ms,true,-,May  8 14:14:07.945774097
101.971441ms,true,-,May  8 14:14:07.945817982
102.854816ms,true,-,May  8 14:14:07.946055142
102.2784ms,true,-,May  8 14:14:07.946111594
102.402039ms,true,-,May  8 14:14:07.946173740
105.5285ms,true,-,May  8 14:14:07.946248791
102.578569ms,true,-,May  8 14:14:07.946313544
105.434066ms,true,-,May  8 14:14:07.946387422
105.402145ms,true,-,May  8 14:14:07.946467871
106.713706ms,true,-,May  8 14:14:07.946529944
105.616528ms,true,-,May  8 14:14:07.946541750
105.394399ms,true,-,May  8 14:14:07.946632546
105.967258ms,true,-,May  8 14:14:07.946728366
97.747186ms,true,-,May  8 14:14:08.033143819
98.478184ms,true,-,May  8 14:14:08.033204713
98.533312ms,true,-,May  8 14:14:08.033266168
191.799739ms,true,-,May  8 14:14:08.033269694
98.544167ms,true,-,May  8 14:14:08.033276895
98.521954ms,true,-,May  8 14:14:08.033320807
99.713714ms,true,-,May  8 14:14:08.034457096
99.011581ms,true,-,May  8 14:14:08.034495359
99.233039ms,true,-,May  8 14:14:08.034782450
201.745903ms,true,-,May  8 14:14:08.034788938
98.659011ms,true,-,May  8 14:14:08.034886808
100.182425ms,true,-,May  8 14:14:08.034904573
99.010023ms,true,-,May  8 14:14:08.034952767
99.309676ms,true,-,May  8 14:14:08.034959198
193.730787ms,true,-,May  8 14:14:08.035191411
99.519996ms,true,-,May  8 14:14:08.035228174
99.358153ms,true,-,May  8 14:14:08.035233031
99.298921ms,true,-,May  8 14:14:08.035274922
99.637678ms,true,-,May  8 14:14:08.035332375
295.255965ms,true,-,May  8 14:14:08.035358526
97.004664ms,true,-,May  8 14:14:08.035504157
99.616962ms,true,-,May  8 14:14:08.035560247
97.244401ms,true,-,May  8 14:14:08.035568946
96.913456ms,true,-,May  8 14:14:08.035715858
100.111639ms,true,-,May  8 14:14:08.035749116
99.827632ms,true,-,May  8 14:14:08.035760352
100.925793ms,true,-,May  8 14:14:08.036429183
100.050794ms,true,-,May  8 14:14:08.038896913
100.319059ms,true,-,May  8 14:14:08.038923254
100.074156ms,true,-,May  8 14:14:08.039087006
100.168541ms,true,-,May  8 14:14:08.039112685
100.665166ms,true,-,May  8 14:14:08.039130317
100.445476ms,true,-,May  8 14:14:08.039172647
97.17595ms,true,-,May  8 14:14:08.039296911
100.435315ms,true,-,May  8 14:14:08.039302085
101.047356ms,true,-,May  8 14:14:08.039395937
195.614012ms,true,-,May  8 14:14:08.039433218
104.027025ms,true,-,May  8 14:14:08.039516816
298.127343ms,true,-,May  8 14:14:08.039569769
100.746991ms,true,-,May  8 14:14:08.039592504
101.153408ms,true,-,May  8 14:14:08.039729662
203.171166ms,true,-,May  8 14:14:08.039741481
101.065434ms,true,-,May  8 14:14:08.039800375
97.600527ms,true,-,May  8 14:14:08.040130085
105.417551ms,true,-,May  8 14:14:08.040232671
97.773266ms,true,-,May  8 14:14:08.040357618
98.443171ms,true,-,May  8 14:14:08.040431754
94.252876ms,true,-,May  8 14:14:08.040503962
94.031092ms,true,-,May  8 14:14:08.040574932
98.584014ms,true,-,May  8 14:14:08.040620295
104.86314ms,true,-,May  8 14:14:08.040748196
98.28923ms,true,-,May  8 14:14:08.040799093
98.49924ms,true,-,May  8 14:14:08.040948361
99.011924ms,true,-,May  8 14:14:08.041089997
98.320286ms,true,-,May  8 14:14:08.041090329
98.664149ms,true,-,May  8 14:14:08.041182616
96.708673ms,true,-,May  8 14:14:08.041248484
98.771351ms,true,-,May  8 14:14:08.041310538
95.611184ms,true,-,May  8 14:14:08.041364290
99.269936ms,true,-,May  8 14:14:08.041489348
99.24175ms,true,-,May  8 14:14:08.041549782
99.217336ms,true,-,May  8 14:14:08.041616510
98.635332ms,true,-,May  8 14:14:08.043313194
100.629013ms,true,-,May  8 14:14:08.043386948
96.942349ms,true,-,May  8 14:14:08.043412359
104.670585ms,true,-,May  8 14:14:08.043421879
100.779513ms,true,-,May  8 14:14:08.043542914
98.679484ms,true,-,May  8 14:14:08.043546233
98.957208ms,true,-,May  8 14:14:08.043595006
101.123844ms,true,-,May  8 14:14:08.043604955
98.817387ms,true,-,May  8 14:14:08.043631423
97.231854ms,true,-,May  8 14:14:08.043636449
98.581255ms,true,-,May  8 14:14:08.043673172
97.473637ms,true,-,May  8 14:14:08.043789183
202.781231ms,true,-,May  8 14:14:08.043865530
97.756482ms,true,-,May  8 14:14:08.043872446
97.059018ms,true,-,May  8 14:14:08.043884402
99.219267ms,true,-,May  8 14:14:08.043895440
98.15794ms,true,-,May  8 14:14:08.043940314
98.303029ms,true,-,May  8 14:14:08.043948183
190.054691ms,true,-,May  8 14:14:08.134961014
189.224471ms,true,-,May  8 14:14:08.134994524
190.479036ms,true,-,May  8 14:14:08.135044626
190.541542ms,true,-,May  8 14:14:08.135118403
100.166959ms,true,-,May  8 14:14:08.135137839
189.099506ms,true,-,May  8 14:14:08.135157983
190.162375ms,true,-,May  8 14:14:08.135221327
189.036552ms,true,-,May  8 14:14:08.135226685
192.972267ms,true,-,May  8 14:14:08.135261109
99.743084ms,true,-,May  8 14:14:08.135279491
189.61733ms,true,-,May  8 14:14:08.135326201
190.452165ms,true,-,May  8 14:14:08.135354326
100.446572ms,true,-,May  8 14:14:08.135360607
196.510146ms,true,-,May  8 14:14:08.135372359
190.468423ms,true,-,May  8 14:14:08.135377980
190.395397ms,true,-,May  8 14:14:08.135461156
190.652704ms,true,-,May  8 14:14:08.135489358
191.184531ms,true,-,May  8 14:14:08.136280574
101.659949ms,true,-,May  8 14:14:08.136294927
190.552352ms,true,-,May  8 14:14:08.136375707
101.277156ms,true,-,May  8 14:14:08.136512342
101.146768ms,true,-,May  8 14:14:08.136518182
101.34451ms,true,-,May  8 14:14:08.136542251
103.207047ms,true,-,May  8 14:14:08.136566717
190.054496ms,true,-,May  8 14:14:08.136590991
100.905144ms,true,-,May  8 14:14:08.136661060
97.547989ms,true,-,May  8 14:14:08.136664820
189.958368ms,true,-,May  8 14:14:08.136731155
101.047741ms,true,-,May  8 14:14:08.136744858
101.749965ms,true,-,May  8 14:14:08.136768886
103.462588ms,true,-,May  8 14:14:08.136778350
97.899092ms,true,-,May  8 14:14:08.136804495
100.407379ms,true,-,May  8 14:14:08.136845213
102.38061ms,true,-,May  8 14:14:08.136847552
98.538647ms,true,-,May  8 14:14:08.137675577
97.452601ms,true,-,May  8 14:14:08.137692061
96.918138ms,true,-,May  8 14:14:08.137722829
102.117941ms,true,-,May  8 14:14:08.137789429
103.005598ms,true,-,May  8 14:14:08.137803390
98.547333ms,true,-,May  8 14:14:08.137853523
102.980754ms,true,-,May  8 14:14:08.137881314
98.143408ms,true,-,May  8 14:14:08.137947696
94.207061ms,true,-,May  8 14:14:08.138154073
94.765632ms,true,-,May  8 14:14:08.138159706
104.816364ms,true,-,May  8 14:14:08.138173814
96.990127ms,true,-,May  8 14:14:08.138177254
99.131847ms,true,-,May  8 14:14:08.138226281
102.878012ms,true,-,May  8 14:14:08.138227654
104.969478ms,true,-,May  8 14:14:08.138298525
102.579653ms,true,-,May  8 14:14:08.138301455
105.056348ms,true,-,May  8 14:14:08.138366895
103.114095ms,true,-,May  8 14:14:08.138394913
101.274488ms,true,-,May  8 14:14:08.140452525
99.367882ms,true,-,May  8 14:14:08.140464088
97.136964ms,true,-,May  8 14:14:08.140567029
97.045949ms,true,-,May  8 14:14:08.140661869
96.80261ms,true,-,May  8 14:14:08.140690744
99.480003ms,true,-,May  8 14:14:08.140794524
99.930397ms,true,-,May  8 14:14:08.140882432
97.005033ms,true,-,May  8 14:14:08.140906958
97.318425ms,true,-,May  8 14:14:08.140917070
101.357606ms,true,-,May  8 14:14:08.142725844
108.168683ms,true,-,May  8 14:14:08.143428511
103.281426ms,true,-,May  8 14:14:08.143441676
103.133492ms,true,-,May  8 14:14:08.143712733
103.329861ms,true,-,May  8 14:14:08.143765658
99.891802ms,true,-,May  8 14:14:08.143767950
104.3402ms,true,-,May  8 14:14:08.143779302
104.8823ms,true,-,May  8 14:14:08.143815691
104.277972ms,true,-,May  8 14:14:08.144028703
100.226714ms,true,-,May  8 14:14:08.144100058
100.583243ms,true,-,May  8 14:14:08.144138027
100.733776ms,true,-,May  8 14:14:08.144153511
201.653845ms,true,-,May  8 14:14:08.144182936
100.286175ms,true,-,May  8 14:14:08.144240566
9.045564ms,true,-,May  8 14:14:08.144381499
104.074925ms,true,-,May  8 14:14:08.144440093
7.7854ms,true,-,May  8 14:14:08.144454464
104.772384ms,true,-,May  8 14:14:08.144516027
9.463295ms,true,-,May  8 14:14:08.144569822
105.05366ms,true,-,May  8 14:14:08.144627931
8.26495ms,true,-,May  8 14:14:08.144788704
105.517561ms,true,-,May  8 14:14:08.144818317
101.550308ms,true,-,May  8 14:14:08.144871678
103.406573ms,true,-,May  8 14:14:08.144899759
104.28899ms,true,-,May  8 14:14:08.145543583
96.771174ms,true,-,May  8 14:14:08.232236263
97.03993ms,true,-,May  8 14:14:08.232332208
94.151899ms,true,-,May  8 14:14:08.232385359
190.810861ms,true,-,May  8 14:14:08.232432495
96.082686ms,true,-,May  8 14:14:08.232464886
287.881805ms,true,-,May  8 14:14:08.232498688
96.063043ms,true,-,May  8 14:14:08.232608335
199.120119ms,true,-,May  8 14:14:08.232614473
188.98238ms,true,-,May  8 14:14:08.232618760
192.113676ms,true,-,May  8 14:14:08.232624152
197.854852ms,true,-,May  8 14:14:08.232644943
192.116048ms,true,-,May  8 14:14:08.232740766
191.993397ms,true,-,May  8 14:14:08.232746776
97.520287ms,true,-,May  8 14:14:08.232786132
94.639098ms,true,-,May  8 14:14:08.232804842
196.480847ms,true,-,May  8 14:14:08.232851176
97.474847ms,true,-,May  8 14:14:08.232851159
97.627448ms,true,-,May  8 14:14:08.232861417
190.213594ms,true,-,May  8 14:14:08.234007424
96.098919ms,true,-,May  8 14:14:08.234027083
97.330527ms,true,-,May  8 14:14:08.234103611
97.414525ms,true,-,May  8 14:14:08.234115170
99.077956ms,true,-,May  8 14:14:08.234206142
95.951357ms,true,-,May  8 14:14:08.234258591
96.154034ms,true,-,May  8 14:14:08.234313555
99.273267ms,true,-,May  8 14:14:08.234436442
96.285532ms,true,-,May  8 14:14:08.234468960
99.043319ms,true,-,May  8 14:14:08.234538689
97.894067ms,true,-,May  8 14:14:08.234646254
97.950321ms,true,-,May  8 14:14:08.234732746
96.502877ms,true,-,May  8 14:14:08.234752027
99.470042ms,true,-,May  8 14:14:08.234835891
95.351027ms,true,-,May  8 14:14:08.235822082
192.49582ms,true,-,May  8 14:14:08.236042918
99.73545ms,true,-,May  8 14:14:08.236252801
99.642382ms,true,-,May  8 14:14:08.236493673
98.589204ms,true,-,May  8 14:14:08.236540009
98.821055ms,true,-,May  8 14:14:08.236550463
101.278151ms,true,-,May  8 14:14:08.236606217
98.826906ms,true,-,May  8 14:14:08.236623451
96.071292ms,true,-,May  8 14:14:08.236645653
195.272603ms,true,-,May  8 14:14:08.236826200
99.142351ms,true,-,May  8 14:14:08.236842117
193.205575ms,true,-,May  8 14:14:08.236853227
195.332427ms,true,-,May  8 14:14:08.236861645
197.495897ms,true,-,May  8 14:14:08.236897287
98.597887ms,true,-,May  8 14:14:08.236904394
99.229886ms,true,-,May  8 14:14:08.237040955
100.505415ms,true,-,May  8 14:14:08.237079140
98.687346ms,true,-,May  8 14:14:08.237130417
99.281943ms,true,-,May  8 14:14:08.237176868
96.522686ms,true,-,May  8 14:14:08.237217552
103.001797ms,true,-,May  8 14:14:08.238147598
99.834727ms,true,-,May  8 14:14:08.238251640
198.664293ms,true,-,May  8 14:14:08.238287372
102.947366ms,true,-,May  8 14:14:08.238309356
97.677003ms,true,-,May  8 14:14:08.238345722
100.324533ms,true,-,May  8 14:14:08.238503329
194.851741ms,true,-,May  8 14:14:08.238528525
103.201295ms,true,-,May  8 14:14:08.238567980
101.816308ms,true,-,May  8 14:14:08.238664841
101.884405ms,true,-,May  8 14:14:08.238693971
102.168942ms,true,-,May  8 14:14:08.238764517
199.271886ms,true,-,May  8 14:14:08.238793041
101.171868ms,true,-,May  8 14:14:08.238852765
102.657299ms,true,-,May  8 14:14:08.238947630
102.243987ms,true,-,May  8 14:14:08.238981008
103.700902ms,true,-,May  8 14:14:08.238987406
103.673859ms,true,-,May  8 14:14:08.239054603
106.968576ms,true,-,May  8 14:14:08.243271911
102.502388ms,true,-,May  8 14:14:08.243300730
99.107423ms,true,-,May  8 14:14:08.243359760
102.603305ms,true,-,May  8 14:14:08.243488741
11.030622ms,true,-,May  8 14:14:08.243532648
99.770724ms,true,-,May  8 14:14:08.243557426
99.773419ms,true,-,May  8 14:14:08.243602212
99.85239ms,true,-,May  8 14:14:08.243643397
9.211415ms,true,-,May  8 14:14:08.243684842
102.797025ms,true,-,May  8 14:14:08.243708289
98.924841ms,true,-,May  8 14:14:08.243812763
99.349292ms,true,-,May  8 14:14:08.243815845
11.051063ms,true,-,May  8 14:14:08.243862450
100.099185ms,true,-,May  8 14:14:08.243925576
11.103808ms,true,-,May  8 14:14:08.243958268
98.879911ms,true,-,May  8 14:14:08.331669803
188.345436ms,true,-,May  8 14:14:08.331788016
187.29131ms,true,-,May  8 14:14:08.331814098
99.436928ms,true,-,May  8 14:14:08.331829395
191.393923ms,true,-,May  8 14:14:08.331854462
97.868624ms,true,-,May  8 14:14:08.331902231
187.11153ms,true,-,May  8 14:14:08.331934858
187.781939ms,true,-,May  8 14:14:08.331949066
188.279277ms,true,-,May  8 14:14:08.332000348
97.814639ms,true,-,May  8 14:14:08.332028777
189.336725ms,true,-,May  8 14:14:08.332070767
187.192743ms,true,-,May  8 14:14:08.332100716
97.844755ms,true,-,May  8 14:14:08.332108752
187.672641ms,true,-,May  8 14:14:08.332118763
187.322709ms,true,-,May  8 14:14:08.332124573
99.857437ms,true,-,May  8 14:14:08.332225860
188.211974ms,true,-,May  8 14:14:08.332326500
97.910236ms,true,-,May  8 14:14:08.332350216
108.719098ms,true,-,May  8 14:14:08.341160140
108.994502ms,true,-,May  8 14:14:08.341745834
107.85299ms,true,-,May  8 14:14:08.343899639
107.103319ms,true,-,May  8 14:14:08.344011892
202.233881ms,true,-,May  8 14:14:08.345689353
113.086204ms,true,-,May  8 14:14:08.345760420
201.404241ms,true,-,May  8 14:14:08.345795092
113.27196ms,true,-,May  8 14:14:08.345899140
109.31016ms,true,-,May  8 14:14:08.345922141
201.944196ms,true,-,May  8 14:14:08.345977537
113.48388ms,true,-,May  8 14:14:08.345993633
109.429157ms,true,-,May  8 14:14:08.346060474
113.380856ms,true,-,May  8 14:14:08.346132408
201.566496ms,true,-,May  8 14:14:08.346141820
113.455672ms,true,-,May  8 14:14:08.346201163
205.284011ms,true,-,May  8 14:14:08.346208187
109.226087ms,true,-,May  8 14:14:08.346310066
201.672809ms,true,-,May  8 14:14:08.346311980
112.231019ms,true,-,May  8 14:14:08.346400461
193.2145ms,true,-,May  8 14:14:08.431746518
199.298315ms,true,-,May  8 14:14:08.431829501
197.178714ms,true,-,May  8 14:14:08.431829530
194.796885ms,true,-,May  8 14:14:08.431842732
197.838403ms,true,-,May  8 14:14:08.431854101
196.067767ms,true,-,May  8 14:14:08.431899452
197.202268ms,true,-,May  8 14:14:08.431957981
193.476639ms,true,-,May  8 14:14:08.431985424
195.350713ms,true,-,May  8 14:14:08.432001705
195.763513ms,true,-,May  8 14:14:08.432021074
195.169288ms,true,-,May  8 14:14:08.432030465
194.850417ms,true,-,May  8 14:14:08.432072479
193.102601ms,true,-,May  8 14:14:08.432162528
193.859378ms,true,-,May  8 14:14:08.432176921
195.034368ms,true,-,May  8 14:14:08.432214797
195.356197ms,true,-,May  8 14:14:08.432258511
188.934543ms,true,-,May  8 14:14:08.432267986
191.005298ms,true,-,May  8 14:14:08.434373545
199.547411ms,true,-,May  8 14:14:08.434388199
200.10915ms,true,-,May  8 14:14:08.434456545
290.359815ms,true,-,May  8 14:14:08.434547671
190.590311ms,true,-,May  8 14:14:08.434558163
288.969528ms,true,-,May  8 14:14:08.434558154
201.963392ms,true,-,May  8 14:14:08.434578951
198.03504ms,true,-,May  8 14:14:08.434590285
196.4881ms,true,-,May  8 14:14:08.434642152
200.008773ms,true,-,May  8 14:14:08.434746363
196.489096ms,true,-,May  8 14:14:08.434748445
290.603684ms,true,-,May  8 14:14:08.434754294
197.931011ms,true,-,May  8 14:14:08.434796141
198.348911ms,true,-,May  8 14:14:08.434846216
200.62438ms,true,-,May  8 14:14:08.434887819
198.366854ms,true,-,May  8 14:14:08.434918800
155.14019ms,true,-,May  8 14:14:08.434938375
156.444803ms,true,-,May  8 14:14:08.436318230
199.238458ms,true,-,May  8 14:14:08.436373270
197.613289ms,true,-,May  8 14:14:08.436381087
197.701049ms,true,-,May  8 14:14:08.436498968
197.952837ms,true,-,May  8 14:14:08.436524295
197.898212ms,true,-,May  8 14:14:08.436568751
202.059431ms,true,-,May  8 14:14:08.436626134
197.79636ms,true,-,May  8 14:14:08.436656848
197.977626ms,true,-,May  8 14:14:08.436674511
203.875888ms,true,-,May  8 14:14:08.436742488
197.817002ms,true,-,May  8 14:14:08.436768827
156.82761ms,true,-,May  8 14:14:08.436791522
197.893309ms,true,-,May  8 14:14:08.436884497
193.386162ms,true,-,May  8 14:14:08.436951802
197.980812ms,true,-,May  8 14:14:08.436966410
193.257263ms,true,-,May  8 14:14:08.436968731
194.485702ms,true,-,May  8 14:14:08.438137468
